"","Date","Value"
"3619",2011-03-24,0.9
"3620",2011-03-23,0.85
"3621",2011-03-22,0.799646
"3622",2011-03-21,0.7883
"3623",2011-03-20,0.79
"3624",2011-03-19,0.824
"3625",2011-03-18,0.850617
"3626",2011-03-17,0.88
"3627",2011-03-16,0.89
"3628",2011-03-15,0.899885
"3629",2011-03-14,0.9
"3630",2011-03-13,0.9196
"3631",2011-03-12,0.9197
"3632",2011-03-11,0.9329
"3633",2011-03-10,0.87
"3634",2011-03-09,0.883751
"3635",2011-03-08,0.9072
"3636",2011-03-07,0.909
"3637",2011-03-06,0.910445
"3638",2011-03-05,0.918901
"3639",2011-03-04,0.9392
"3640",2011-03-03,0.94
"3641",2011-03-02,0.9498
"3642",2011-03-01,0.97
"3643",2011-02-28,0.949231
"3644",2011-02-27,0.96
"3645",2011-02-26,0.988567
"3646",2011-02-25,1
"3647",2011-02-24,0.9499
"3648",2011-02-23,0.95
"3649",2011-02-22,0.869499
"3650",2011-02-21,0.8796
"3651",2011-02-20,0.954896
"3652",2011-02-19,1.02
"3653",2011-02-18,1.05019
"3654",2011-02-17,1.05019
"3655",2011-02-16,1.05019
"3656",2011-02-15,1.085
"3657",2011-02-14,1.08
"3658",2011-02-13,1.08
"3659",2011-02-12,1.0899
"3660",2011-02-11,1.0065
"3661",2011-02-10,1.1
"3662",2011-02-09,0.935
"3663",2011-02-08,0.9
"3664",2011-02-07,0.90585
"3665",2011-02-06,0.92
"3666",2011-02-05,0.9167
"3667",2011-02-04,0.88
"3668",2011-02-03,0.75
"3669",2011-02-02,0.840099
"3670",2011-02-01,0.95
"3671",2011-01-31,0.5
"3672",2011-01-30,0.48
"3673",2011-01-29,0.446
"3674",2011-01-28,0.45
"3675",2011-01-27,0.4174
"3676",2011-01-26,0.425
"3677",2011-01-25,0.425
"3678",2011-01-24,0.443
"3679",2011-01-23,0.4443
"3680",2011-01-22,0.4299
"3681",2011-01-21,0.44
"3682",2011-01-20,0.3675
"3683",2011-01-19,0.3401
"3684",2011-01-18,0.38679
"3685",2011-01-17,0.4
"3686",2011-01-16,0.4
"3687",2011-01-15,0.4
"3688",2011-01-14,0.45
"3689",2011-01-13,0.405
"3690",2011-01-12,0.35
"3691",2011-01-11,0.329
"3692",2011-01-10,0.329
"3693",2011-01-09,0.322998
"3694",2011-01-08,0.322898
"3695",2011-01-07,0.322
"3696",2011-01-06,0.299
"3697",2011-01-05,0.298998
"3698",2011-01-04,0.299899
"3699",2011-01-03,0.299998
"3700",2011-01-02,0.299996
"3701",2011-01-01,0.299998
"3702",2010-12-31,0.299999
"3703",2010-12-30,0.299999
"3704",2010-12-29,0.301
"3705",2010-12-28,0.28
"3706",2010-12-27,0.265
"3707",2010-12-26,0.269999
"3708",2010-12-25,0.25
"3709",2010-12-24,0.25
"3710",2010-12-23,0.25
"3711",2010-12-22,0.267
"3712",2010-12-21,0.26909
"3713",2010-12-20,0.275
"3714",2010-12-19,0.2499
"3715",2010-12-18,0.249
"3716",2010-12-17,0.255
"3717",2010-12-16,0.2459
"3718",2010-12-15,0.2468
"3719",2010-12-14,0.23
"3720",2010-12-13,0.22748
"3721",2010-12-12,0.228
"3722",2010-12-11,0.2275
"3723",2010-12-10,0.204
"3724",2010-12-09,0.2388
"3725",2010-12-08,0.2477
"3726",2010-12-07,0.226
"3727",2010-12-06,0.225
"3728",2010-12-05,0.235
"3729",2010-12-04,0.2589
"3730",2010-12-03,0.2553
"3731",2010-12-02,0.25
"3732",2010-12-01,0.225
"3733",2010-11-30,0.275
"3734",2010-11-29,0.279
"3735",2010-11-28,0.28461
"3736",2010-11-27,0.284399
"3737",2010-11-26,0.289
"3738",2010-11-25,0.28299
"3739",2010-11-24,0.28299
"3740",2010-11-23,0.2879
"3741",2010-11-22,0.282
"3742",2010-11-21,0.29
"3743",2010-11-20,0.289
"3744",2010-11-19,0.283
"3745",2010-11-18,0.289999
"3746",2010-11-17,0.28
"3747",2010-11-16,0.2827
"3748",2010-11-15,0.2828
"3749",2010-11-14,0.299
"3750",2010-11-13,0.3
"3751",2010-11-12,0.251
"3752",2010-11-11,0.24
"3753",2010-11-10,0.2667
"3754",2010-11-09,0.3368
"3755",2010-11-08,0.37
"3756",2010-11-07,0.499999
"3757",2010-11-06,0.29
"3758",2010-11-05,0.2399
"3759",2010-11-04,0.23601
"3760",2010-11-03,0.275
"3761",2010-11-02,0.1955
"3762",2010-11-01,0.1975
"3763",2010-10-31,0.199
"3764",2010-10-30,0.1919
"3765",2010-10-29,0.191
"3766",2010-10-28,0.19001
"3767",2010-10-27,0.19
"3768",2010-10-26,0.19
"3769",2010-10-25,0.15
"3770",2010-10-24,0.19
"3771",2010-10-23,0.10901
"3772",2010-10-22,0.107
"3773",2010-10-21,0.109
"3774",2010-10-20,0.103
"3775",2010-10-19,0.1024
"3776",2010-10-18,0.103
"3777",2010-10-17,0.1045
"3778",2010-10-16,0.109
"3779",2010-10-15,0.119
"3780",2010-10-14,0.105
"3781",2010-10-13,0.095
"3782",2010-10-12,0.099
"3783",2010-10-11,0.1301
"3784",2010-10-10,0.12
"3785",2010-10-09,0.12001
"3786",2010-10-08,0.088
"3787",2010-10-07,0.0638
"3788",2010-10-06,0.0633
"3789",2010-10-05,0.06301
"3790",2010-10-04,0.062
"3791",2010-10-03,0.0614
"3792",2010-10-02,0.061999
"3793",2010-10-01,0.061999
"3794",2010-09-30,0.06192
"3795",2010-09-29,0.06219
"3796",2010-09-28,0.06271
"3797",2010-09-27,0.062206
"3798",2010-09-26,0.062279
"3799",2010-09-25,0.0624
"3800",2010-09-24,0.06281
"3801",2010-09-23,0.063
"3802",2010-09-22,0.0628
"3803",2010-09-21,0.0633
"3804",2010-09-20,0.0634
"3805",2010-09-19,0.062599
"3806",2010-09-18,0.0609
"3807",2010-09-17,0.0609
"3808",2010-09-16,0.0619
"3809",2010-09-15,0.175
"3810",2010-09-14,0.0641
"3811",2010-09-13,0.06201
"3812",2010-09-12,0.064999
"3813",2010-09-11,0.062
"3814",2010-09-10,0.06201
"3815",2010-09-09,0.0624
"3816",2010-09-08,0.06201
"3817",2010-09-07,0.06185
"3818",2010-09-06,0.064
"3819",2010-09-05,0.0629
"3820",2010-09-04,0.0613
"3821",2010-09-03,0.0634
"3822",2010-09-02,0.0629
"3823",2010-09-01,0.0649
"3824",2010-08-31,0.06497
"3825",2010-08-30,0.069
"3826",2010-08-29,0.0648
"3827",2010-08-28,0.065
"3828",2010-08-27,0.065
"3829",2010-08-26,0.066499
"3830",2010-08-25,0.0665
"3831",2010-08-24,0.066889
"3832",2010-08-23,0.066
"3833",2010-08-22,0.0664
"3834",2010-08-21,0.066899
"3835",2010-08-20,0.0667
"3836",2010-08-19,0.0688
"3837",2010-08-18,0.074
"3838",2010-08-17,0.0769
"3839",2010-08-16,0
"3840",2010-08-15,0
"3841",2010-08-14,0
"3842",2010-08-13,0
"3843",2010-08-12,0
"3844",2010-08-11,0
"3845",2010-08-10,0
"3846",2010-08-09,0
"3847",2010-08-08,0
"3848",2010-08-07,0
"3849",2010-08-06,0
"3850",2010-08-05,0
"3851",2010-08-04,0
"3852",2010-08-03,0
"3853",2010-08-02,0
"3854",2010-08-01,0
"3855",2010-07-31,0
"3856",2010-07-30,0
"3857",2010-07-29,0
"3858",2010-07-28,0
"3859",2010-07-27,0
"3860",2010-07-26,0
"3861",2010-07-25,0
"3862",2010-07-24,0
"3863",2010-07-23,0
"3864",2010-07-22,0
"3865",2010-07-21,0
"3866",2010-07-20,0
"3867",2010-07-19,0
"3868",2010-07-18,0
"3869",2010-07-17,0
"3870",2010-07-16,0
"3871",2010-07-15,0
"3872",2010-07-14,0
"3873",2010-07-13,0
"3874",2010-07-12,0
"3875",2010-07-11,0
"3876",2010-07-10,0
"3877",2010-07-09,0
"3878",2010-07-08,0
"3879",2010-07-07,0
"3880",2010-07-06,0
"3881",2010-07-05,0
"3882",2010-07-04,0
"3883",2010-07-03,0
"3884",2010-07-02,0
"3885",2010-07-01,0
"3886",2010-06-30,0
"3887",2010-06-29,0
"3888",2010-06-28,0
"3889",2010-06-27,0
"3890",2010-06-26,0
"3891",2010-06-25,0
"3892",2010-06-24,0
"3893",2010-06-23,0
"3894",2010-06-22,0
"3895",2010-06-21,0
"3896",2010-06-20,0
"3897",2010-06-19,0
"3898",2010-06-18,0
"3899",2010-06-17,0
"3900",2010-06-16,0
"3901",2010-06-15,0
"3902",2010-06-14,0
"3903",2010-06-13,0
"3904",2010-06-12,0
"3905",2010-06-11,0
"3906",2010-06-10,0
"3907",2010-06-09,0
"3908",2010-06-08,0
"3909",2010-06-07,0
"3910",2010-06-06,0
"3911",2010-06-05,0
"3912",2010-06-04,0
"3913",2010-06-03,0
"3914",2010-06-02,0
"3915",2010-06-01,0
"3916",2010-05-31,0
"3917",2010-05-30,0
"3918",2010-05-29,0
"3919",2010-05-28,0
"3920",2010-05-27,0
"3921",2010-05-26,0
"3922",2010-05-25,0
"3923",2010-05-24,0
"3924",2010-05-23,0
"3925",2010-05-22,0
"3926",2010-05-21,0
"3927",2010-05-20,0
"3928",2010-05-19,0
"3929",2010-05-18,0
"3930",2010-05-17,0
"3931",2010-05-16,0
"3932",2010-05-15,0
"3933",2010-05-14,0
"3934",2010-05-13,0
"3935",2010-05-12,0
"3936",2010-05-11,0
"3937",2010-05-10,0
"3938",2010-05-09,0
"3939",2010-05-08,0
"3940",2010-05-07,0
"3941",2010-05-06,0
"3942",2010-05-05,0
"3943",2010-05-04,0
"3944",2010-05-03,0
"3945",2010-05-02,0
"3946",2010-05-01,0
"3947",2010-04-30,0
"3948",2010-04-29,0
"3949",2010-04-28,0
"3950",2010-04-27,0
"3951",2010-04-26,0
"3952",2010-04-25,0
"3953",2010-04-24,0
"3954",2010-04-23,0
"3955",2010-04-22,0
"3956",2010-04-21,0
"3957",2010-04-20,0
"3958",2010-04-19,0
"3959",2010-04-18,0
"3960",2010-04-17,0
"3961",2010-04-16,0
"3962",2010-04-15,0
"3963",2010-04-14,0
"3964",2010-04-13,0
"3965",2010-04-12,0
"3966",2010-04-11,0
"3967",2010-04-10,0
"3968",2010-04-09,0
"3969",2010-04-08,0
"3970",2010-04-07,0
"3971",2010-04-06,0
"3972",2010-04-05,0
"3973",2010-04-04,0
"3974",2010-04-03,0
"3975",2010-04-02,0
"3976",2010-04-01,0
"3977",2010-03-31,0
"3978",2010-03-30,0
"3979",2010-03-29,0
"3980",2010-03-28,0
"3981",2010-03-27,0
"3982",2010-03-26,0
"3983",2010-03-25,0
"3984",2010-03-24,0
"3985",2010-03-23,0
"3986",2010-03-22,0
"3987",2010-03-21,0
"3988",2010-03-20,0
"3989",2010-03-19,0
"3990",2010-03-18,0
"3991",2010-03-17,0
"3992",2010-03-16,0
"3993",2010-03-15,0
"3994",2010-03-14,0
"3995",2010-03-13,0
"3996",2010-03-12,0
"3997",2010-03-11,0
"3998",2010-03-10,0
"3999",2010-03-09,0
"4000",2010-03-08,0
"4001",2010-03-07,0
"4002",2010-03-06,0
"4003",2010-03-05,0
"4004",2010-03-04,0
"4005",2010-03-03,0
"4006",2010-03-02,0
"4007",2010-03-01,0
"4008",2010-02-28,0
"4009",2010-02-27,0
"4010",2010-02-26,0
"4011",2010-02-25,0
"4012",2010-02-24,0
"4013",2010-02-23,0
"4014",2010-02-22,0
"4015",2010-02-21,0
"4016",2010-02-20,0
"4017",2010-02-19,0
"4018",2010-02-18,0
"4019",2010-02-17,0
"4020",2010-02-16,0
"4021",2010-02-15,0
"4022",2010-02-14,0
"4023",2010-02-13,0
"4024",2010-02-12,0
"4025",2010-02-11,0
"4026",2010-02-10,0
"4027",2010-02-09,0
"4028",2010-02-08,0
"4029",2010-02-07,0
"4030",2010-02-06,0
"4031",2010-02-05,0
"4032",2010-02-04,0
"4033",2010-02-03,0
"4034",2010-02-02,0
"4035",2010-02-01,0
"4036",2010-01-31,0
"4037",2010-01-30,0
"4038",2010-01-29,0
"4039",2010-01-28,0
"4040",2010-01-27,0
"4041",2010-01-26,0
"4042",2010-01-25,0
"4043",2010-01-24,0
"4044",2010-01-23,0
"4045",2010-01-22,0
"4046",2010-01-21,0
"4047",2010-01-20,0
"4048",2010-01-19,0
"4049",2010-01-18,0
"4050",2010-01-17,0
"4051",2010-01-16,0
"4052",2010-01-15,0
"4053",2010-01-14,0
"4054",2010-01-13,0
"4055",2010-01-12,0
"4056",2010-01-11,0
"4057",2010-01-10,0
"4058",2010-01-09,0
"4059",2010-01-08,0
"4060",2010-01-07,0
"4061",2010-01-06,0
"4062",2010-01-05,0
"4063",2010-01-04,0
"4064",2010-01-03,0
"4065",2010-01-02,0
"4066",2010-01-01,0
"4067",2009-12-31,0
"4068",2009-12-30,0
"4069",2009-12-29,0
"4070",2009-12-28,0
"4071",2009-12-27,0
"4072",2009-12-26,0
"4073",2009-12-25,0
"4074",2009-12-24,0
"4075",2009-12-23,0
"4076",2009-12-22,0
"4077",2009-12-21,0
"4078",2009-12-20,0
"4079",2009-12-19,0
"4080",2009-12-18,0
"4081",2009-12-17,0
"4082",2009-12-16,0
"4083",2009-12-15,0
"4084",2009-12-14,0
"4085",2009-12-13,0
"4086",2009-12-12,0
"4087",2009-12-11,0
"4088",2009-12-10,0
"4089",2009-12-09,0
"4090",2009-12-08,0
"4091",2009-12-07,0
"4092",2009-12-06,0
"4093",2009-12-05,0
"4094",2009-12-04,0
"4095",2009-12-03,0
"4096",2009-12-02,0
"4097",2009-12-01,0
"4098",2009-11-30,0
"4099",2009-11-29,0
"4100",2009-11-28,0
"4101",2009-11-27,0
"4102",2009-11-26,0
"4103",2009-11-25,0
"4104",2009-11-24,0
"4105",2009-11-23,0
"4106",2009-11-22,0
"4107",2009-11-21,0
"4108",2009-11-20,0
"4109",2009-11-19,0
"4110",2009-11-18,0
"4111",2009-11-17,0
"4112",2009-11-16,0
"4113",2009-11-15,0
"4114",2009-11-14,0
"4115",2009-11-13,0
"4116",2009-11-12,0
"4117",2009-11-11,0
"4118",2009-11-10,0
"4119",2009-11-09,0
"4120",2009-11-08,0
"4121",2009-11-07,0
"4122",2009-11-06,0
"4123",2009-11-05,0
"4124",2009-11-04,0
"4125",2009-11-03,0
"4126",2009-11-02,0
"4127",2009-11-01,0
"4128",2009-10-31,0
"4129",2009-10-30,0
"4130",2009-10-29,0
"4131",2009-10-28,0
"4132",2009-10-27,0
"4133",2009-10-26,0
"4134",2009-10-25,0
"4135",2009-10-24,0
"4136",2009-10-23,0
"4137",2009-10-22,0
"4138",2009-10-21,0
"4139",2009-10-20,0
"4140",2009-10-19,0
"4141",2009-10-18,0
"4142",2009-10-17,0
"4143",2009-10-16,0
"4144",2009-10-15,0
"4145",2009-10-14,0
"4146",2009-10-13,0
"4147",2009-10-12,0
"4148",2009-10-11,0
"4149",2009-10-10,0
"4150",2009-10-09,0
"4151",2009-10-08,0
"4152",2009-10-07,0
"4153",2009-10-06,0
"4154",2009-10-05,0
"4155",2009-10-04,0
"4156",2009-10-03,0
"4157",2009-10-02,0
"4158",2009-10-01,0
"4159",2009-09-30,0
"4160",2009-09-29,0
"4161",2009-09-28,0
"4162",2009-09-27,0
"4163",2009-09-26,0
"4164",2009-09-25,0
"4165",2009-09-24,0
"4166",2009-09-23,0
"4167",2009-09-22,0
"4168",2009-09-21,0
"4169",2009-09-20,0
"4170",2009-09-19,0
"4171",2009-09-18,0
"4172",2009-09-17,0
"4173",2009-09-16,0
"4174",2009-09-15,0
"4175",2009-09-14,0
"4176",2009-09-13,0
"4177",2009-09-12,0
"4178",2009-09-11,0
"4179",2009-09-10,0
"4180",2009-09-09,0
"4181",2009-09-08,0
"4182",2009-09-07,0
"4183",2009-09-06,0
"4184",2009-09-05,0
"4185",2009-09-04,0
"4186",2009-09-03,0
"4187",2009-09-02,0
"4188",2009-09-01,0
"4189",2009-08-31,0
"4190",2009-08-30,0
"4191",2009-08-29,0
"4192",2009-08-28,0
"4193",2009-08-27,0
"4194",2009-08-26,0
"4195",2009-08-25,0
"4196",2009-08-24,0
"4197",2009-08-23,0
"4198",2009-08-22,0
"4199",2009-08-21,0
"4200",2009-08-20,0
"4201",2009-08-19,0
"4202",2009-08-18,0
"4203",2009-08-17,0
"4204",2009-08-16,0
"4205",2009-08-15,0
"4206",2009-08-14,0
"4207",2009-08-13,0
"4208",2009-08-12,0
"4209",2009-08-11,0
"4210",2009-08-10,0
"4211",2009-08-09,0
"4212",2009-08-08,0
"4213",2009-08-07,0
"4214",2009-08-06,0
"4215",2009-08-05,0
"4216",2009-08-04,0
"4217",2009-08-03,0
"4218",2009-08-02,0
"4219",2009-08-01,0
"4220",2009-07-31,0
"4221",2009-07-30,0
"4222",2009-07-29,0
"4223",2009-07-28,0
"4224",2009-07-27,0
"4225",2009-07-26,0
"4226",2009-07-25,0
"4227",2009-07-24,0
"4228",2009-07-23,0
"4229",2009-07-22,0
"4230",2009-07-21,0
"4231",2009-07-20,0
"4232",2009-07-19,0
"4233",2009-07-18,0
"4234",2009-07-17,0
"4235",2009-07-16,0
"4236",2009-07-15,0
"4237",2009-07-14,0
"4238",2009-07-13,0
"4239",2009-07-12,0
"4240",2009-07-11,0
"4241",2009-07-10,0
"4242",2009-07-09,0
"4243",2009-07-08,0
"4244",2009-07-07,0
"4245",2009-07-06,0
"4246",2009-07-05,0
"4247",2009-07-04,0
"4248",2009-07-03,0
"4249",2009-07-02,0
"4250",2009-07-01,0
"4251",2009-06-30,0
"4252",2009-06-29,0
"4253",2009-06-28,0
"4254",2009-06-27,0
"4255",2009-06-26,0
"4256",2009-06-25,0
"4257",2009-06-24,0
"4258",2009-06-23,0
"4259",2009-06-22,0
"4260",2009-06-21,0
"4261",2009-06-20,0
"4262",2009-06-19,0
"4263",2009-06-18,0
"4264",2009-06-17,0
"4265",2009-06-16,0
"4266",2009-06-15,0
"4267",2009-06-14,0
"4268",2009-06-13,0
"4269",2009-06-12,0
"4270",2009-06-11,0
"4271",2009-06-10,0
"4272",2009-06-09,0
"4273",2009-06-08,0
"4274",2009-06-07,0
"4275",2009-06-06,0
"4276",2009-06-05,0
"4277",2009-06-04,0
"4278",2009-06-03,0
"4279",2009-06-02,0
"4280",2009-06-01,0
"4281",2009-05-31,0
"4282",2009-05-30,0
"4283",2009-05-29,0
"4284",2009-05-28,0
"4285",2009-05-27,0
"4286",2009-05-26,0
"4287",2009-05-25,0
"4288",2009-05-24,0
"4289",2009-05-23,0
"4290",2009-05-22,0
"4291",2009-05-21,0
"4292",2009-05-20,0
"4293",2009-05-19,0
"4294",2009-05-18,0
"4295",2009-05-17,0
"4296",2009-05-16,0
"4297",2009-05-15,0
"4298",2009-05-14,0
"4299",2009-05-13,0
"4300",2009-05-12,0
"4301",2009-05-11,0
"4302",2009-05-10,0
"4303",2009-05-09,0
"4304",2009-05-08,0
"4305",2009-05-07,0
"4306",2009-05-06,0
"4307",2009-05-05,0
"4308",2009-05-04,0
"4309",2009-05-03,0
"4310",2009-05-02,0
"4311",2009-05-01,0
"4312",2009-04-30,0
"4313",2009-04-29,0
"4314",2009-04-28,0
"4315",2009-04-27,0
"4316",2009-04-26,0
"4317",2009-04-25,0
"4318",2009-04-24,0
"4319",2009-04-23,0
"4320",2009-04-22,0
"4321",2009-04-21,0
"4322",2009-04-20,0
"4323",2009-04-19,0
"4324",2009-04-18,0
"4325",2009-04-17,0
"4326",2009-04-16,0
"4327",2009-04-15,0
"4328",2009-04-14,0
"4329",2009-04-13,0
"4330",2009-04-12,0
"4331",2009-04-11,0
"4332",2009-04-10,0
"4333",2009-04-09,0
"4334",2009-04-08,0
"4335",2009-04-07,0
"4336",2009-04-06,0
"4337",2009-04-05,0
"4338",2009-04-04,0
"4339",2009-04-03,0
"4340",2009-04-02,0
"4341",2009-04-01,0
"4342",2009-03-31,0
"4343",2009-03-30,0
"4344",2009-03-29,0
"4345",2009-03-28,0
"4346",2009-03-27,0
"4347",2009-03-26,0
"4348",2009-03-25,0
"4349",2009-03-24,0
"4350",2009-03-23,0
"4351",2009-03-22,0
"4352",2009-03-21,0
"4353",2009-03-20,0
"4354",2009-03-19,0
"4355",2009-03-18,0
"4356",2009-03-17,0
"4357",2009-03-16,0
"4358",2009-03-15,0
"4359",2009-03-14,0
"4360",2009-03-13,0
"4361",2009-03-12,0
"4362",2009-03-11,0
"4363",2009-03-10,0
"4364",2009-03-09,0
"4365",2009-03-08,0
"4366",2009-03-07,0
"4367",2009-03-06,0
"4368",2009-03-05,0
"4369",2009-03-04,0
"4370",2009-03-03,0
"4371",2009-03-02,0
"4372",2009-03-01,0
"4373",2009-02-28,0
"4374",2009-02-27,0
"4375",2009-02-26,0
"4376",2009-02-25,0
"4377",2009-02-24,0
"4378",2009-02-23,0
"4379",2009-02-22,0
"4380",2009-02-21,0
"4381",2009-02-20,0
"4382",2009-02-19,0
"4383",2009-02-18,0
"4384",2009-02-17,0
"4385",2009-02-16,0
"4386",2009-02-15,0
"4387",2009-02-14,0
"4388",2009-02-13,0
"4389",2009-02-12,0
"4390",2009-02-11,0
"4391",2009-02-10,0
"4392",2009-02-09,0
"4393",2009-02-08,0
"4394",2009-02-07,0
"4395",2009-02-06,0
"4396",2009-02-05,0
"4397",2009-02-04,0
"4398",2009-02-03,0
"4399",2009-02-02,0
"4400",2009-02-01,0
"4401",2009-01-31,0
"4402",2009-01-30,0
"4403",2009-01-29,0
"4404",2009-01-28,0
"4405",2009-01-27,0
"4406",2009-01-26,0
"4407",2009-01-25,0
"4408",2009-01-24,0
"4409",2009-01-23,0
"4410",2009-01-22,0
"4411",2009-01-21,0
"4412",2009-01-20,0
"4413",2009-01-19,0
"4414",2009-01-18,0
"4415",2009-01-17,0
"4416",2009-01-16,0
"4417",2009-01-15,0
"4418",2009-01-14,0
"4419",2009-01-13,0
"4420",2009-01-12,0
"4421",2009-01-11,0
"4422",2009-01-10,0
"4423",2009-01-09,0
"4424",2009-01-08,0
"4425",2009-01-07,0
"4426",2009-01-06,0
"4427",2009-01-05,0
"4428",2009-01-04,0
"4429",2009-01-03,0
